,시간,종가,시가,고가,저가,거래량,변동폭(고가-저가),꼬리 노이즈(꼬리길이/봉길이)
0,2021-12-21T09:00:00,528.46,523.96,536.01,517.17,784766.17,18.840000000000032,0.76
1,2021-12-20T09:00:00,523.96,529.72,534.93,506.0,892049.82,28.92999999999995,0.8
2,2021-12-19T09:00:00,529.71,533.68,544.82,527.42,687353.33,17.40000000000009,0.77
3,2021-12-18T09:00:00,533.68,525.51,537.87,516.58,748482.54,21.289999999999964,0.62
4,2021-12-17T09:00:00,525.5,526.01,536.04,510.81,1196478.07,25.22999999999996,0.98
5,2021-12-16T09:00:00,526.0,541.21,545.34,524.65,948522.62,20.690000000000055,0.26
6,2021-12-15T09:00:00,541.18,527.83,546.54,501.5,1551135.35,45.039999999999964,0.7
7,2021-12-14T09:00:00,527.86,520.77,534.9,509.78,1556236.83,25.120000000000005,0.72
8,2021-12-13T09:00:00,520.75,569.59,571.65,510.55,1397026.25,61.099999999999966,0.2
9,2021-12-12T09:00:00,569.58,564.11,574.41,558.51,718484.56,15.899999999999977,0.66
10,2021-12-11T09:00:00,564.12,551.85,572.51,541.41,1100350.28,31.100000000000023,0.61
11,2021-12-10T09:00:00,551.94,569.27,593.94,550.0,1399292.18,43.940000000000055,0.61
12,2021-12-09T09:00:00,569.26,607.05,616.68,567.29,1407982.36,49.389999999999986,0.23
13,2021-12-08T09:00:00,607.05,578.34,607.23,566.42,1363455.72,40.81000000000006,0.3
14,2021-12-07T09:00:00,578.34,586.77,592.59,571.45,1243614.83,21.139999999999986,0.6
15,2021-12-06T09:00:00,586.8,557.64,592.69,533.22,2328610.59,59.47000000000003,0.51
16,2021-12-05T09:00:00,557.65,568.07,581.63,541.1,1433343.11,40.52999999999997,0.74
17,2021-12-04T09:00:00,568.07,595.18,596.29,484.18,3061320.83,112.10999999999996,0.76
18,2021-12-03T09:00:00,595.17,620.37,628.29,570.77,1708149.77,57.51999999999998,0.56
19,2021-12-02T09:00:00,620.37,627.45,630.95,605.5,1365181.55,25.450000000000045,0.72
20,2021-12-01T09:00:00,627.45,622.65,650.75,619.23,1794699.14,31.519999999999982,0.85
21,2021-11-30T09:00:00,622.59,624.25,635.4,603.76,1794704.69,31.639999999999986,0.95
22,2021-11-29T09:00:00,624.25,611.45,629.71,602.25,1384038.91,27.460000000000036,0.53
23,2021-11-28T09:00:00,611.52,600.18,612.99,571.8,1819230.49,41.190000000000055,0.72
24,2021-11-27T09:00:00,600.19,587.65,621.16,583.9,1641391.03,37.25999999999999,0.66
25,2021-11-26T09:00:00,587.71,639.35,658.94,564.49,3394718.12,94.45000000000005,0.45
26,2021-11-25T09:00:00,639.3,590.56,647.49,587.67,1874586.4,59.82000000000005,0.19
27,2021-11-24T09:00:00,590.56,591.59,594.95,577.31,1336008.74,17.6400000000001,0.94
28,2021-11-23T09:00:00,591.6,559.78,605.7,558.16,1587689.7,47.54000000000008,0.33
29,2021-11-22T09:00:00,559.79,584.25,585.54,554.21,1335413.88,31.329999999999927,0.22
30,2021-11-21T09:00:00,584.2,604.62,605.43,580.27,931950.31,25.159999999999968,0.19
31,2021-11-20T09:00:00,604.66,580.98,604.94,573.3,1250267.69,31.6400000000001,0.25
32,2021-11-19T09:00:00,580.98,532.2,585.72,524.2,1702090.28,61.51999999999998,0.21
33,2021-11-18T09:00:00,532.13,578.4,588.47,516.36,2058960.15,72.11000000000001,0.36
34,2021-11-17T09:00:00,578.41,588.73,592.87,554.0,1792588.04,38.870000000000005,0.73
35,2021-11-16T09:00:00,588.76,633.45,634.5,568.0,2893976.59,66.5,0.33
36,2021-11-15T09:00:00,633.44,650.28,659.28,630.0,1028971.65,29.279999999999973,0.42
37,2021-11-14T09:00:00,650.2,648.49,659.98,634.0,1150491.68,25.980000000000018,0.93
38,2021-11-13T09:00:00,648.49,626.27,654.5,618.67,1098843.62,35.83000000000004,0.38
39,2021-11-12T09:00:00,626.27,628.17,634.36,602.29,1311896.73,32.07000000000005,0.94
