,시간,종가,시가,고가,저가,거래량
0,2021-01-05T04:00:00,31291.71,31195.83,31299.76,31195.83,208.283
1,2021-01-05T03:59:00,31195.83,31190.85,31207.93,31150.0,88.965
2,2021-01-05T03:58:00,31190.85,31178.57,31238.07,31173.27,208.746
3,2021-01-05T03:57:00,31178.56,31224.39,31232.4,31155.58,137.631
4,2021-01-05T03:56:00,31224.39,31203.54,31276.92,31202.31,172.998
5,2021-01-05T03:55:00,31202.31,31160.63,31216.42,31160.63,54.373
6,2021-01-05T03:54:00,31160.64,31211.53,31238.36,31157.58,79.051
7,2021-01-05T03:53:00,31213.94,31192.01,31241.09,31188.16,123.697
8,2021-01-05T03:52:00,31192.0,31204.03,31220.81,31135.0,181.275
9,2021-01-05T03:51:00,31200.0,31177.91,31214.38,31127.0,146.088
10,2021-01-05T03:50:00,31177.92,31185.0,31215.96,31167.26,146.459
11,2021-01-05T03:49:00,31186.0,31233.48,31233.48,31176.07,191.027
12,2021-01-05T03:48:00,31233.47,31297.52,31317.04,31227.67,223.099
13,2021-01-05T03:47:00,31298.36,31354.01,31354.01,31273.0,140.737
14,2021-01-05T03:46:00,31354.01,31374.49,31379.99,31350.01,50.664
15,2021-01-05T03:45:00,31374.48,31349.02,31400.0,31346.24,119.042
16,2021-01-05T03:44:00,31349.03,31399.23,31400.0,31349.02,84.735
17,2021-01-05T03:43:00,31399.22,31294.44,31402.0,31285.37,194.24
18,2021-01-05T03:42:00,31294.44,31310.08,31321.74,31289.2,119.624
19,2021-01-05T03:41:00,31311.46,31320.02,31353.21,31308.02,120.808
20,2021-01-05T03:40:00,31320.02,31317.05,31372.6,31314.16,89.476
21,2021-01-05T03:39:00,31315.0,31338.56,31384.0,31306.96,117.408
22,2021-01-05T03:38:00,31341.69,31332.31,31346.96,31307.0,121.505
23,2021-01-05T03:37:00,31332.02,31340.53,31369.3,31310.0,82.041
24,2021-01-05T03:36:00,31340.53,31350.58,31404.51,31331.23,129.914
25,2021-01-05T03:35:00,31350.58,31359.4,31408.0,31350.58,69.746
26,2021-01-05T03:34:00,31359.4,31360.01,31408.0,31324.21,133.29
27,2021-01-05T03:33:00,31360.01,31408.0,31408.0,31342.34,162.117
28,2021-01-05T03:32:00,31407.99,31444.01,31444.01,31383.01,168.7
29,2021-01-05T03:31:00,31444.01,31400.01,31500.0,31400.0,176.858
30,2021-01-05T03:30:00,31400.01,31480.56,31491.42,31374.45,351.203
31,2021-01-05T03:29:00,31480.55,31414.04,31490.79,31345.0,417.568
32,2021-01-05T03:28:00,31413.34,31316.01,31436.56,31300.02,347.047
33,2021-01-05T03:27:00,31314.73,31236.26,31363.3,31230.0,501.928
34,2021-01-05T03:26:00,31234.7,31159.31,31263.96,31107.01,385.639
35,2021-01-05T03:25:00,31159.31,31128.51,31173.03,31127.2,50.373
36,2021-01-05T03:24:00,31128.52,31157.75,31162.12,31072.33,187.32
37,2021-01-05T03:23:00,31157.75,31130.0,31189.8,31129.99,140.902
38,2021-01-05T03:22:00,31129.67,31089.46,31144.0,31080.0,223.858
39,2021-01-05T03:21:00,31095.63,31095.11,31110.84,31050.0,208.96
40,2021-01-05T03:20:00,31095.11,31250.0,31250.0,31091.35,354.665
41,2021-01-05T03:19:00,31250.01,31237.36,31297.12,31226.52,208.024
42,2021-01-05T03:18:00,31237.37,31170.6,31237.37,31166.0,103.892
43,2021-01-05T03:17:00,31170.61,31241.37,31241.37,31170.6,91.427
44,2021-01-05T03:16:00,31239.67,31207.81,31250.0,31182.66,119.546
45,2021-01-05T03:15:00,31206.72,31219.48,31226.3,31176.66,227.407
46,2021-01-05T03:14:00,31219.47,31257.9,31257.9,31203.06,75.077
47,2021-01-05T03:13:00,31257.9,31212.68,31257.91,31203.36,106.184
48,2021-01-05T03:12:00,31212.69,31276.14,31282.8,31202.85,148.887
49,2021-01-05T03:11:00,31274.9,31210.75,31274.9,31210.75,135.139
50,2021-01-05T03:10:00,31209.44,31241.91,31242.06,31185.01,190.749
51,2021-01-05T03:09:00,31239.64,31252.37,31299.86,31218.49,146.132
52,2021-01-05T03:08:00,31252.36,31253.99,31271.91,31213.68,165.743
53,2021-01-05T03:07:00,31253.98,31231.7,31254.0,31220.0,106.265
54,2021-01-05T03:06:00,31230.48,31279.99,31280.0,31214.72,262.631
55,2021-01-05T03:05:00,31279.99,31304.54,31333.0,31252.68,194.544
56,2021-01-05T03:04:00,31304.53,31207.61,31304.53,31207.61,290.774
57,2021-01-05T03:03:00,31207.61,31193.16,31251.39,31193.16,260.741
58,2021-01-05T03:02:00,31193.15,31163.81,31277.0,31159.67,330.936
59,2021-01-05T03:01:00,31162.24,31214.72,31244.76,31149.43,272.779
60,2021-01-05T03:00:00,31215.95,31063.98,31240.0,31051.94,517.811
61,2021-01-05T02:59:00,31063.98,31068.15,31070.53,31018.01,77.615
62,2021-01-05T02:58:00,31068.16,31065.93,31069.52,31010.0,203.262
63,2021-01-05T02:57:00,31072.84,31097.57,31120.0,31023.06,293.274
64,2021-01-05T02:56:00,31097.53,30920.69,31097.57,30920.68,394.983
65,2021-01-05T02:55:00,30920.68,30949.84,30967.69,30908.37,254.852
66,2021-01-05T02:54:00,30954.95,30912.11,30967.54,30800.99,294.919
67,2021-01-05T02:53:00,30911.34,30822.12,30930.0,30815.44,304.814
68,2021-01-05T02:52:00,30822.1,30787.44,30891.55,30781.46,243.463
69,2021-01-05T02:51:00,30787.44,30765.7,30834.77,30756.51,206.994
70,2021-01-05T02:50:00,30759.0,30687.24,30788.07,30661.66,188.682
71,2021-01-05T02:49:00,30687.24,30748.14,30822.01,30672.0,340.352
72,2021-01-05T02:48:00,30748.14,30725.0,30829.89,30720.0,336.221
73,2021-01-05T02:47:00,30725.0,30709.21,30728.89,30669.0,261.382
74,2021-01-05T02:46:00,30707.47,30841.28,30841.28,30683.98,627.069
75,2021-01-05T02:45:00,30841.28,30856.72,30859.93,30779.89,465.009
76,2021-01-05T02:44:00,30853.99,30902.12,30946.52,30845.0,240.843
77,2021-01-05T02:43:00,30902.13,30918.88,30953.65,30817.18,305.261
78,2021-01-05T02:42:00,30918.88,30980.65,30980.65,30888.0,249.632
79,2021-01-05T02:41:00,30982.79,31103.01,31120.0,30968.77,207.339
80,2021-01-05T02:40:00,31104.75,31064.99,31134.56,31056.66,283.639
81,2021-01-05T02:39:00,31059.72,30964.06,31065.0,30930.0,231.497
82,2021-01-05T02:38:00,30964.05,30927.93,30981.79,30900.0,211.087
83,2021-01-05T02:37:00,30927.84,31005.06,31010.86,30900.0,241.514
84,2021-01-05T02:36:00,31005.06,30989.92,31005.06,30911.01,384.286
