,시간,종가,시가,고가,저가,거래량
0,2021-01-05T04:00:00,152.36,151.55,152.37,151.42,2702.673
1,2021-01-05T03:59:00,151.56,151.47,151.6,151.25,1098.385
2,2021-01-05T03:58:00,151.53,151.37,151.69,151.34,1826.866
3,2021-01-05T03:57:00,151.4,151.85,151.85,151.28,1422.357
4,2021-01-05T03:56:00,151.78,151.47,152.02,151.46,1631.488
5,2021-01-05T03:55:00,151.52,151.29,151.65,151.29,1439.456
6,2021-01-05T03:54:00,151.22,151.4,151.6,151.15,856.879
7,2021-01-05T03:53:00,151.4,151.26,151.65,151.26,1377.439
8,2021-01-05T03:52:00,151.28,151.32,151.32,150.79,2284.323
9,2021-01-05T03:51:00,151.32,151.07,151.38,151.0,1294.958
10,2021-01-05T03:50:00,151.1,151.06,151.33,151.0,1858.202
11,2021-01-05T03:49:00,151.07,151.28,151.39,151.0,3373.577
12,2021-01-05T03:48:00,151.28,151.66,151.76,151.28,2442.646
13,2021-01-05T03:47:00,151.66,152.27,152.29,151.51,3416.659
14,2021-01-05T03:46:00,152.29,152.71,152.73,152.27,2082.225
15,2021-01-05T03:45:00,152.77,152.46,152.87,152.4,1434.303
16,2021-01-05T03:44:00,152.47,152.73,152.84,152.44,1622.759
17,2021-01-05T03:43:00,152.74,151.83,152.77,151.81,2393.453
18,2021-01-05T03:42:00,151.83,151.86,152.06,151.83,999.777
19,2021-01-05T03:41:00,151.86,152.05,152.3,151.83,952.609
20,2021-01-05T03:40:00,152.05,152.02,152.29,151.95,1088.068
21,2021-01-05T03:39:00,152.01,151.87,152.3,151.87,2644.912
22,2021-01-05T03:38:00,151.8,151.64,151.87,151.58,1253.711
23,2021-01-05T03:37:00,151.64,152.0,152.01,151.64,2257.58
24,2021-01-05T03:36:00,151.95,151.79,152.16,151.78,1298.819
25,2021-01-05T03:35:00,151.79,151.91,152.14,151.78,830.79
26,2021-01-05T03:34:00,151.88,152.18,152.4,151.79,2389.522
27,2021-01-05T03:33:00,152.18,152.5,152.51,152.09,932.047
28,2021-01-05T03:32:00,152.51,152.66,152.8,152.2,2513.878
29,2021-01-05T03:31:00,152.68,152.47,152.83,152.37,2105.882
30,2021-01-05T03:30:00,152.54,152.71,152.82,152.17,3959.535
31,2021-01-05T03:29:00,152.77,152.33,152.77,152.11,1772.176
32,2021-01-05T03:28:00,152.32,152.26,152.6,151.97,2567.108
33,2021-01-05T03:27:00,152.27,151.63,152.45,151.54,3391.791
34,2021-01-05T03:26:00,151.62,151.31,151.84,151.13,2588.181
35,2021-01-05T03:25:00,151.34,150.94,151.42,150.92,1334.063
36,2021-01-05T03:24:00,150.9,151.1,151.23,150.63,2057.534
37,2021-01-05T03:23:00,151.15,150.86,151.44,150.79,2801.787
38,2021-01-05T03:22:00,150.9,150.75,150.91,150.61,2678.875
39,2021-01-05T03:21:00,150.79,150.6,150.83,150.42,2132.501
40,2021-01-05T03:20:00,150.56,151.38,151.44,150.5,2800.887
41,2021-01-05T03:19:00,151.37,151.28,151.67,151.26,1846.442
42,2021-01-05T03:18:00,151.34,151.06,151.4,151.03,1266.906
43,2021-01-05T03:17:00,151.1,151.41,151.45,151.06,1038.038
44,2021-01-05T03:16:00,151.46,151.19,151.67,151.1,3838.767
45,2021-01-05T03:15:00,151.2,151.54,151.69,151.0,2978.223
46,2021-01-05T03:14:00,151.56,151.98,152.0,151.54,1904.841
47,2021-01-05T03:13:00,151.98,151.54,151.99,151.5,1771.404
48,2021-01-05T03:12:00,151.54,151.77,151.96,151.42,1794.831
49,2021-01-05T03:11:00,151.78,151.31,151.93,151.31,2827.828
50,2021-01-05T03:10:00,151.28,151.29,151.41,151.01,1131.522
51,2021-01-05T03:09:00,151.3,151.32,151.62,151.1,1836.53
52,2021-01-05T03:08:00,151.32,151.42,151.54,151.13,2239.249
53,2021-01-05T03:07:00,151.42,151.07,151.43,151.01,2331.391
54,2021-01-05T03:06:00,151.06,151.03,151.18,150.73,1739.409
55,2021-01-05T03:05:00,151.06,151.22,151.33,150.69,3360.029
56,2021-01-05T03:04:00,151.23,150.66,151.27,150.55,5187.337
57,2021-01-05T03:03:00,150.6,150.12,150.73,150.12,2899.506
58,2021-01-05T03:02:00,150.12,150.07,150.49,150.02,2367.237
59,2021-01-05T03:01:00,150.05,150.39,150.49,149.91,1862.877
60,2021-01-05T03:00:00,150.4,149.86,150.45,149.77,3266.97
61,2021-01-05T02:59:00,149.88,150.1,150.12,149.65,1608.831
62,2021-01-05T02:58:00,150.14,150.29,150.33,149.84,3772.475
63,2021-01-05T02:57:00,150.36,150.6,150.77,150.26,1480.973
64,2021-01-05T02:56:00,150.59,150.07,150.69,150.07,1358.409
