,시간,종가,시가,고가,저가,거래량
0,2021-01-05T04:00:00,0.21216,0.2116,0.2122,0.21146,568859.0
1,2021-01-05T03:59:00,0.21158,0.2118,0.21191,0.21145,371076.0
2,2021-01-05T03:58:00,0.21173,0.21156,0.21211,0.21156,368542.0
3,2021-01-05T03:57:00,0.21148,0.21217,0.21219,0.21141,335236.0
4,2021-01-05T03:56:00,0.21217,0.21157,0.2123,0.21157,486837.0
5,2021-01-05T03:55:00,0.2116,0.21116,0.21179,0.21116,359004.0
6,2021-01-05T03:54:00,0.21116,0.21109,0.21143,0.21108,365723.0
7,2021-01-05T03:53:00,0.21109,0.21076,0.21138,0.21074,374230.0
8,2021-01-05T03:52:00,0.21072,0.21063,0.21085,0.21023,493412.0
9,2021-01-05T03:51:00,0.21064,0.21023,0.21065,0.21023,667527.0
10,2021-01-05T03:50:00,0.21024,0.21048,0.21085,0.21012,839706.0
11,2021-01-05T03:49:00,0.21051,0.21104,0.21128,0.21041,802627.0
12,2021-01-05T03:48:00,0.21103,0.21147,0.21171,0.21079,848566.0
13,2021-01-05T03:47:00,0.21148,0.21234,0.21236,0.21133,814340.0
14,2021-01-05T03:46:00,0.21227,0.21237,0.21252,0.21202,358686.0
15,2021-01-05T03:45:00,0.21238,0.21188,0.2125,0.21188,505896.0
16,2021-01-05T03:44:00,0.2118,0.21176,0.21217,0.21176,510468.0
17,2021-01-05T03:43:00,0.21164,0.21165,0.21206,0.21152,865170.0
18,2021-01-05T03:42:00,0.21165,0.21106,0.21176,0.21106,382311.0
19,2021-01-05T03:41:00,0.21106,0.21109,0.21136,0.21092,314205.0
20,2021-01-05T03:40:00,0.21098,0.21089,0.21125,0.21078,391801.0
21,2021-01-05T03:39:00,0.21088,0.21047,0.21113,0.21047,521634.0
22,2021-01-05T03:38:00,0.21046,0.21031,0.21058,0.21027,361116.0
23,2021-01-05T03:37:00,0.21028,0.21072,0.2108,0.21019,334732.0
24,2021-01-05T03:36:00,0.21072,0.21046,0.21098,0.21046,346766.0
25,2021-01-05T03:35:00,0.21045,0.21059,0.21087,0.21045,356573.0
26,2021-01-05T03:34:00,0.21059,0.2106,0.21099,0.21033,298701.0
27,2021-01-05T03:33:00,0.21059,0.21069,0.21071,0.21039,323881.0
28,2021-01-05T03:32:00,0.2107,0.21097,0.2111,0.2104,374335.0
29,2021-01-05T03:31:00,0.21096,0.21056,0.21119,0.21056,306083.0
30,2021-01-05T03:30:00,0.21058,0.21116,0.21116,0.21041,518911.0
31,2021-01-05T03:29:00,0.21111,0.21072,0.21119,0.21042,964424.0
32,2021-01-05T03:28:00,0.21077,0.21053,0.21098,0.21047,674716.0
33,2021-01-05T03:27:00,0.21054,0.21016,0.21101,0.21002,611962.0
34,2021-01-05T03:26:00,0.21017,0.20968,0.21037,0.20951,341748.0
