,시간,종가,시가,고가,저가,거래량
0,2021-01-05T04:00:00,1022.23,1016.79,1022.71,1015.75,4835.049
1,2021-01-05T03:59:00,1016.79,1016.0,1016.93,1014.11,2048.026
2,2021-01-05T03:58:00,1015.99,1014.78,1017.7,1014.78,1926.066
3,2021-01-05T03:57:00,1014.78,1016.16,1016.19,1013.4,1744.424
4,2021-01-05T03:56:00,1015.99,1014.35,1018.3,1014.21,2442.5
5,2021-01-05T03:55:00,1014.34,1011.45,1015.72,1011.45,1898.576
6,2021-01-05T03:54:00,1011.45,1013.48,1014.73,1011.17,1776.026
7,2021-01-05T03:53:00,1013.38,1013.45,1016.22,1011.76,3892.346
8,2021-01-05T03:52:00,1013.66,1013.09,1013.88,1010.49,2825.012
9,2021-01-05T03:51:00,1013.01,1011.54,1013.8,1011.0,3258.7
10,2021-01-05T03:50:00,1011.62,1011.79,1013.79,1010.2,5153.345
11,2021-01-05T03:49:00,1011.79,1015.05,1017.52,1011.34,6589.05
12,2021-01-05T03:48:00,1015.05,1018.59,1019.34,1013.4,5848.329
13,2021-01-05T03:47:00,1018.52,1023.8,1024.56,1018.0,4131.403
14,2021-01-05T03:46:00,1023.92,1024.92,1025.31,1023.03,1726.558
15,2021-01-05T03:45:00,1024.92,1022.98,1027.71,1022.98,4639.797
16,2021-01-05T03:44:00,1022.87,1024.77,1026.78,1022.57,5745.173
17,2021-01-05T03:43:00,1024.76,1018.14,1025.0,1017.92,5377.01
18,2021-01-05T03:42:00,1018.13,1017.61,1019.58,1017.61,1345.33
19,2021-01-05T03:41:00,1017.6,1017.74,1020.27,1017.49,2816.939
20,2021-01-05T03:40:00,1017.76,1017.31,1019.89,1016.96,2256.847
21,2021-01-05T03:39:00,1017.05,1017.52,1019.43,1016.51,1854.07
22,2021-01-05T03:38:00,1017.52,1015.37,1017.65,1015.0,1227.642
23,2021-01-05T03:37:00,1015.34,1017.87,1018.43,1014.27,3188.754
24,2021-01-05T03:36:00,1017.88,1017.71,1020.0,1017.01,1581.816
25,2021-01-05T03:35:00,1017.48,1019.34,1020.97,1017.26,1734.855
26,2021-01-05T03:34:00,1019.34,1019.06,1020.97,1017.23,2706.145
27,2021-01-05T03:33:00,1019.0,1021.58,1021.78,1018.32,2330.083
28,2021-01-05T03:32:00,1021.37,1023.79,1024.14,1020.54,2883.192
29,2021-01-05T03:31:00,1024.05,1021.49,1026.1,1021.49,4217.105
30,2021-01-05T03:30:00,1021.49,1024.52,1024.52,1019.98,5095.159
31,2021-01-05T03:29:00,1024.52,1020.44,1024.92,1019.17,5539.718
32,2021-01-05T03:28:00,1020.47,1018.28,1022.72,1017.0,5514.217
33,2021-01-05T03:27:00,1018.22,1015.17,1020.02,1014.35,4719.989
34,2021-01-05T03:26:00,1015.16,1011.49,1016.47,1010.64,4491.387
35,2021-01-05T03:25:00,1011.37,1010.65,1013.44,1010.12,1795.936
36,2021-01-05T03:24:00,1010.66,1012.3,1013.2,1008.12,3057.942
37,2021-01-05T03:23:00,1012.29,1010.26,1014.24,1010.26,3193.801
38,2021-01-05T03:22:00,1010.25,1008.95,1010.6,1007.21,3741.598
39,2021-01-05T03:21:00,1009.16,1007.31,1009.75,1006.15,4317.091
40,2021-01-05T03:20:00,1007.16,1013.64,1013.64,1006.64,4382.563
41,2021-01-05T03:19:00,1013.71,1012.76,1015.89,1012.4,2462.685
42,2021-01-05T03:18:00,1012.76,1011.11,1013.81,1010.09,3856.519
43,2021-01-05T03:17:00,1011.12,1014.46,1014.46,1010.92,3310.627
44,2021-01-05T03:16:00,1014.53,1013.45,1015.3,1012.22,3233.365
45,2021-01-05T03:15:00,1013.24,1016.16,1016.64,1010.27,7449.836
46,2021-01-05T03:14:00,1016.21,1018.41,1018.46,1016.0,1505.722
47,2021-01-05T03:13:00,1018.45,1016.13,1018.69,1015.91,1861.864
48,2021-01-05T03:12:00,1016.08,1018.72,1020.0,1015.31,4906.389
49,2021-01-05T03:11:00,1018.7,1014.34,1019.34,1014.25,3864.227
50,2021-01-05T03:10:00,1014.33,1015.01,1016.29,1013.8,2722.583
51,2021-01-05T03:09:00,1015.01,1013.23,1018.08,1013.03,6007.892
52,2021-01-05T03:08:00,1013.19,1013.63,1013.88,1011.28,2124.493
53,2021-01-05T03:07:00,1013.67,1010.2,1013.78,1010.05,1617.846
54,2021-01-05T03:06:00,1010.39,1010.1,1011.75,1008.05,2627.551
55,2021-01-05T03:05:00,1010.12,1012.85,1013.94,1008.61,4048.808
56,2021-01-05T03:04:00,1012.82,1007.04,1012.82,1006.5,8721.647
57,2021-01-05T03:03:00,1006.79,1003.69,1007.77,1003.66,3380.426
58,2021-01-05T03:02:00,1003.69,1003.39,1008.0,1002.5,3685.662
59,2021-01-05T03:01:00,1003.4,1004.45,1008.19,1001.69,5209.515
60,2021-01-05T03:00:00,1004.39,1000.95,1006.26,1000.12,7271.813
61,2021-01-05T02:59:00,1000.96,1001.39,1001.99,998.0,2414.865
62,2021-01-05T02:58:00,1001.38,999.91,1001.98,998.43,2469.568
63,2021-01-05T02:57:00,1000.16,1001.85,1003.33,999.08,3120.538
64,2021-01-05T02:56:00,1001.67,997.71,1002.48,997.57,3924.835
65,2021-01-05T02:55:00,997.85,999.3,999.91,996.86,2786.227
66,2021-01-05T02:54:00,999.19,996.92,999.8,993.03,3864.142
67,2021-01-05T02:53:00,996.93,995.59,1000.0,995.15,2846.441
68,2021-01-05T02:52:00,995.62,994.49,998.96,994.23,4009.47
69,2021-01-05T02:51:00,994.63,993.9,999.06,993.31,4697.438
70,2021-01-05T02:50:00,994.09,990.38,994.94,988.1,3645.735
71,2021-01-05T02:49:00,990.6,991.08,995.09,990.0,3942.462
72,2021-01-05T02:48:00,991.08,989.24,993.34,988.67,4021.259
73,2021-01-05T02:47:00,989.24,990.4,991.7,986.8,7075.442
74,2021-01-05T02:46:00,990.4,994.44,994.44,986.83,10009.459
75,2021-01-05T02:45:00,994.45,995.72,996.06,991.33,5878.882
76,2021-01-05T02:44:00,995.72,998.16,999.91,994.75,4710.889
77,2021-01-05T02:43:00,998.16,999.0,1001.2,994.58,6004.461
78,2021-01-05T02:42:00,999.0,1001.61,1002.0,996.58,4746.5
79,2021-01-05T02:41:00,1001.61,1007.77,1008.0,1001.18,4565.198
80,2021-01-05T02:40:00,1007.57,1006.55,1008.7,1005.13,4582.262
81,2021-01-05T02:39:00,1006.67,1001.5,1006.74,1000.96,3619.936
82,2021-01-05T02:38:00,1001.59,999.9,1002.0,999.1,2131.301
83,2021-01-05T02:37:00,999.6,1001.91,1002.2,997.59,3394.827
84,2021-01-05T02:36:00,1001.73,1000.96,1002.18,998.12,5411.919
85,2021-01-05T02:35:00,1000.86,1000.58,1002.2,998.91,5448.042
86,2021-01-05T02:34:00,1000.45,1001.85,1003.0,1000.32,1900.546
87,2021-01-05T02:33:00,1001.85,1003.18,1003.88,1000.0,2543.459
88,2021-01-05T02:32:00,1003.26,1000.42,1004.13,997.94,4156.727
89,2021-01-05T02:31:00,1000.67,1000.98,1004.53,999.66,5509.725
90,2021-01-05T02:30:00,1000.94,1001.89,1006.1,1000.77,3970.469
91,2021-01-05T02:29:00,1002.34,1006.94,1007.9,1001.07,4867.265
92,2021-01-05T02:28:00,1006.93,1009.17,1010.25,1004.06,3979.423
93,2021-01-05T02:27:00,1009.23,1008.02,1011.43,1005.69,3829.149
94,2021-01-05T02:26:00,1008.04,1004.1,1011.83,1004.1,7146.093
95,2021-01-05T02:25:00,1004.02,1001.93,1004.08,997.29,6827.749
96,2021-01-05T02:24:00,1001.93,1006.51,1007.12,1001.79,3813.537
97,2021-01-05T02:23:00,1006.36,1005.8,1007.91,1004.86,3301.936
98,2021-01-05T02:22:00,1005.79,1003.79,1005.79,1002.5,2833.833
99,2021-01-05T02:21:00,1003.8,1005.26,1009.0,1003.8,6443.203
100,2021-01-05T02:20:00,1005.16,1000.07,1009.68,999.81,9636.563
101,2021-01-05T02:19:00,1000.09,998.0,1000.21,996.59,3889.5
102,2021-01-05T02:18:00,998.0,998.21,1000.66,997.11,4381.942
