,시간,종가,시가,고가,저가,거래량
0,2021-01-05T04:00:00,13.54,13.463,13.541,13.463,19732.96
1,2021-01-05T03:59:00,13.464,13.473,13.474,13.451,15798.55
2,2021-01-05T03:58:00,13.473,13.442,13.475,13.44,23204.01
3,2021-01-05T03:57:00,13.44,13.47,13.473,13.43,13960.33
4,2021-01-05T03:56:00,13.47,13.463,13.494,13.463,14041.59
5,2021-01-05T03:55:00,13.461,13.424,13.463,13.424,15455.71
6,2021-01-05T03:54:00,13.427,13.431,13.448,13.427,10775.66
7,2021-01-05T03:53:00,13.435,13.439,13.449,13.415,15409.76
8,2021-01-05T03:52:00,13.436,13.445,13.449,13.412,14151.95
9,2021-01-05T03:51:00,13.443,13.442,13.452,13.422,18695.85
10,2021-01-05T03:50:00,13.437,13.44,13.461,13.432,21235.22
11,2021-01-05T03:49:00,13.443,13.442,13.459,13.425,22126.0
12,2021-01-05T03:48:00,13.444,13.482,13.482,13.434,23068.16
13,2021-01-05T03:47:00,13.482,13.512,13.513,13.473,25314.64
14,2021-01-05T03:46:00,13.512,13.52,13.52,13.502,17073.71
15,2021-01-05T03:45:00,13.523,13.446,13.532,13.446,35061.37
16,2021-01-05T03:44:00,13.449,13.469,13.478,13.445,15168.9
17,2021-01-05T03:43:00,13.47,13.434,13.47,13.433,13700.86
18,2021-01-05T03:42:00,13.434,13.44,13.455,13.432,11993.81
19,2021-01-05T03:41:00,13.44,13.436,13.445,13.426,13851.36
20,2021-01-05T03:40:00,13.436,13.447,13.465,13.421,20896.01
21,2021-01-05T03:39:00,13.447,13.453,13.467,13.429,25793.3
22,2021-01-05T03:38:00,13.452,13.425,13.468,13.425,22454.2
23,2021-01-05T03:37:00,13.428,13.461,13.462,13.425,26599.38
24,2021-01-05T03:36:00,13.46,13.467,13.497,13.46,16183.77
25,2021-01-05T03:35:00,13.469,13.495,13.497,13.46,39647.85
26,2021-01-05T03:34:00,13.49,13.509,13.525,13.49,29603.35
27,2021-01-05T03:33:00,13.512,13.535,13.535,13.49,37845.3
28,2021-01-05T03:32:00,13.535,13.573,13.576,13.524,41834.26
29,2021-01-05T03:31:00,13.57,13.567,13.611,13.535,65472.13
30,2021-01-05T03:30:00,13.567,13.491,13.6,13.439,143019.67
31,2021-01-05T03:29:00,13.491,13.436,13.491,13.42,96347.87
32,2021-01-05T03:28:00,13.437,13.453,13.472,13.431,21424.24
