,시간,종가,시가,고가,저가,거래량
0,2021-01-20T04:00:00,36643.88,36556.15,36650.0,36501.0,529.76
1,2021-01-20T03:59:00,36554.04,36595.16,36644.48,36539.58,399.184
2,2021-01-20T03:58:00,36595.15,36655.82,36695.1,36558.0,509.307
3,2021-01-20T03:57:00,36656.26,36591.01,36665.63,36538.0,394.905
4,2021-01-20T03:56:00,36595.28,36622.51,36674.02,36562.5,770.504
5,2021-01-20T03:55:00,36622.52,36841.11,36842.8,36562.0,1066.932
6,2021-01-20T03:54:00,36838.38,36812.56,36845.1,36757.45,290.209
7,2021-01-20T03:53:00,36810.73,36908.06,36908.06,36796.81,131.915
8,2021-01-20T03:52:00,36905.46,36923.88,36928.45,36858.81,108.048
9,2021-01-20T03:51:00,36923.13,36821.98,36928.45,36802.42,205.257
10,2021-01-20T03:50:00,36823.53,36799.59,36859.01,36799.58,133.869
11,2021-01-20T03:49:00,36799.58,36848.13,36869.91,36772.89,490.97
12,2021-01-20T03:48:00,36850.41,36869.42,36911.19,36836.83,113.799
13,2021-01-20T03:47:00,36865.91,36900.0,36974.52,36856.29,108.79
14,2021-01-20T03:46:00,36896.66,36904.4,36914.5,36820.0,176.528
15,2021-01-20T03:45:00,36904.4,36971.45,36979.0,36872.3,181.588
16,2021-01-20T03:44:00,36971.45,36926.15,36999.49,36850.0,281.019
17,2021-01-20T03:43:00,36926.14,36937.0,36956.07,36925.89,57.359
18,2021-01-20T03:42:00,36937.0,36920.0,36981.99,36920.0,52.199
19,2021-01-20T03:41:00,36920.01,36966.42,36968.64,36920.01,138.425
20,2021-01-20T03:40:00,36966.42,37071.96,37071.96,36966.42,208.762
21,2021-01-20T03:39:00,37070.17,36989.44,37085.99,36984.1,251.327
22,2021-01-20T03:38:00,36989.44,37005.19,37021.57,36966.97,63.416
23,2021-01-20T03:37:00,37008.57,37009.99,37036.74,36991.76,66.117
24,2021-01-20T03:36:00,37009.99,37055.66,37062.66,36973.53,126.911
25,2021-01-20T03:35:00,37055.66,37025.77,37088.0,37004.07,92.678
26,2021-01-20T03:34:00,37027.78,37069.5,37077.26,37012.39,66.607
27,2021-01-20T03:33:00,37071.99,37053.0,37099.33,37053.0,57.549
28,2021-01-20T03:32:00,37053.0,37060.75,37107.44,37047.0,71.673
29,2021-01-20T03:31:00,37060.75,37106.28,37112.32,37060.0,103.502
30,2021-01-20T03:30:00,37106.28,37077.56,37148.0,37072.46,110.398
31,2021-01-20T03:29:00,37077.73,37112.87,37124.99,37063.57,135.12
32,2021-01-20T03:28:00,37112.87,37022.34,37130.0,37021.94,224.95
33,2021-01-20T03:27:00,37028.71,37048.35,37049.0,36985.16,164.232
34,2021-01-20T03:26:00,37047.11,36928.19,37097.54,36928.19,559.537
35,2021-01-20T03:25:00,36922.54,36923.29,37016.39,36915.0,418.016
36,2021-01-20T03:24:00,36924.26,36877.01,36926.36,36875.81,141.497
37,2021-01-20T03:23:00,36877.02,36876.53,36956.82,36834.47,501.027
38,2021-01-20T03:22:00,36875.6,37000.44,37004.22,36774.77,1100.024
39,2021-01-20T03:21:00,37000.44,37039.42,37045.8,36971.0,149.732
40,2021-01-20T03:20:00,37041.87,37062.45,37070.07,37030.92,107.994
41,2021-01-20T03:19:00,37062.27,37067.5,37092.44,37042.0,156.616
42,2021-01-20T03:18:00,37068.47,37108.02,37108.02,37052.5,145.838
43,2021-01-20T03:17:00,37109.59,37018.81,37113.35,37015.88,178.638
44,2021-01-20T03:16:00,37017.5,37047.85,37090.0,37015.87,175.079
45,2021-01-20T03:15:00,37043.2,36979.99,37067.38,36977.04,221.074
46,2021-01-20T03:14:00,36980.0,36952.81,36999.97,36914.78,224.144
47,2021-01-20T03:13:00,36951.41,36942.37,36985.73,36900.07,430.66
48,2021-01-20T03:12:00,36943.06,37091.41,37091.41,36899.97,701.109
49,2021-01-20T03:11:00,37096.0,37085.54,37112.2,37060.99,146.375
50,2021-01-20T03:10:00,37085.54,37084.91,37144.71,37080.0,91.873
51,2021-01-20T03:09:00,37084.38,37117.63,37137.99,37062.07,133.959
52,2021-01-20T03:08:00,37117.63,37112.41,37150.0,37106.33,76.986
53,2021-01-20T03:07:00,37110.35,37148.43,37156.85,37103.41,84.584
54,2021-01-20T03:06:00,37150.0,37206.19,37211.42,37118.48,275.824
55,2021-01-20T03:05:00,37210.35,37018.94,37217.27,37010.0,720.86
56,2021-01-20T03:04:00,37018.94,37086.56,37086.56,37014.15,302.52
57,2021-01-20T03:03:00,37086.57,37121.63,37122.47,37067.31,293.316
58,2021-01-20T03:02:00,37121.63,37155.0,37155.0,37100.0,186.178
59,2021-01-20T03:01:00,37154.29,37137.55,37193.71,37132.63,125.656
60,2021-01-20T03:00:00,37137.64,37226.44,37226.44,37137.55,188.883
61,2021-01-20T02:59:00,37226.44,37215.81,37263.14,37215.81,78.445
62,2021-01-20T02:58:00,37215.81,37230.95,37271.74,37214.0,64.081
63,2021-01-20T02:57:00,37230.95,37252.0,37264.66,37214.69,194.592
64,2021-01-20T02:56:00,37252.01,37280.41,37325.0,37251.9,69.757
65,2021-01-20T02:55:00,37280.4,37275.01,37288.99,37270.0,58.94
66,2021-01-20T02:54:00,37275.02,37263.09,37299.38,37261.92,125.701
67,2021-01-20T02:53:00,37261.02,37291.19,37320.0,37258.01,56.276
68,2021-01-20T02:52:00,37291.18,37330.39,37344.1,37284.54,52.624
69,2021-01-20T02:51:00,37327.26,37259.1,37370.0,37259.1,427.31
70,2021-01-20T02:50:00,37259.1,37231.35,37290.6,37225.1,123.609
71,2021-01-20T02:49:00,37231.34,37242.74,37242.75,37214.21,114.32
72,2021-01-20T02:48:00,37242.75,37260.01,37283.2,37227.72,137.867
73,2021-01-20T02:47:00,37260.0,37304.93,37332.5,37260.0,102.287
74,2021-01-20T02:46:00,37304.94,37304.01,37369.9,37300.06,209.732
75,2021-01-20T02:45:00,37304.0,37293.52,37315.0,37293.51,35.975
76,2021-01-20T02:44:00,37293.51,37300.01,37330.0,37293.01,72.393
77,2021-01-20T02:43:00,37300.0,37288.5,37335.0,37285.21,66.755
78,2021-01-20T02:42:00,37286.85,37299.25,37315.0,37265.98,122.503
79,2021-01-20T02:41:00,37299.26,37295.59,37329.87,37295.59,65.629
80,2021-01-20T02:40:00,37295.1,37289.4,37339.44,37288.63,111.432
81,2021-01-20T02:39:00,37289.39,37316.86,37356.82,37289.39,169.009
82,2021-01-20T02:38:00,37315.9,37232.47,37321.81,37232.47,159.192
83,2021-01-20T02:37:00,37230.25,37243.74,37276.04,37230.25,92.997
84,2021-01-20T02:36:00,37243.74,37272.2,37272.21,37207.55,89.839
85,2021-01-20T02:35:00,37272.21,37241.29,37288.0,37241.29,72.584
86,2021-01-20T02:34:00,37241.28,37236.47,37273.7,37220.0,88.255
87,2021-01-20T02:33:00,37236.46,37257.88,37258.5,37227.38,59.852
88,2021-01-20T02:32:00,37257.87,37240.0,37259.0,37199.5,114.57
89,2021-01-20T02:31:00,37237.72,37146.92,37250.0,37140.67,169.748
90,2021-01-20T02:30:00,37147.0,37072.85,37160.0,37070.02,243.458
91,2021-01-20T02:29:00,37070.0,37240.93,37263.13,37050.3,697.345
92,2021-01-20T02:28:00,37240.0,37281.67,37282.67,37208.12,163.741
93,2021-01-20T02:27:00,37281.68,37289.02,37310.0,37275.09,158.768
94,2021-01-20T02:26:00,37289.02,37305.51,37305.52,37288.02,54.358
95,2021-01-20T02:25:00,37305.51,37292.63,37345.41,37292.62,118.217
96,2021-01-20T02:24:00,37292.62,37295.01,37327.29,37290.01,49.456
97,2021-01-20T02:23:00,37295.01,37309.45,37330.0,37291.75,59.128
98,2021-01-20T02:22:00,37305.49,37340.01,37340.01,37290.0,168.756
99,2021-01-20T02:21:00,37340.01,37336.33,37364.27,37332.39,144.304
100,2021-01-20T02:20:00,37336.33,37332.0,37340.0,37310.01,152.638
101,2021-01-20T02:19:00,37332.0,37300.0,37332.0,37281.66,97.376
102,2021-01-20T02:18:00,37301.0,37290.42,37319.99,37290.41,59.052
103,2021-01-20T02:17:00,37290.42,37325.43,37337.37,37275.09,114.753
104,2021-01-20T02:16:00,37326.18,37270.39,37326.19,37268.06,74.277
105,2021-01-20T02:15:00,37268.07,37263.92,37303.11,37240.05,87.462
106,2021-01-20T02:14:00,37263.93,37259.72,37310.0,37247.85,268.629
107,2021-01-20T02:13:00,37259.71,37270.01,37309.99,37255.88,67.728
108,2021-01-20T02:12:00,37270.0,37262.25,37303.21,37262.25,129.183
109,2021-01-20T02:11:00,37260.0,37220.0,37279.99,37200.0,243.716
110,2021-01-20T02:10:00,37220.0,37235.56,37260.0,37212.46,158.052
111,2021-01-20T02:09:00,37235.57,37281.99,37287.0,37201.0,167.72
112,2021-01-20T02:08:00,37281.79,37259.78,37286.0,37254.99,105.207
113,2021-01-20T02:07:00,37259.79,37230.52,37284.64,37218.07,175.478
114,2021-01-20T02:06:00,37227.09,37222.23,37296.49,37205.61,312.308
115,2021-01-20T02:05:00,37222.23,37361.08,37375.95,37163.36,885.543
116,2021-01-20T02:04:00,37365.15,37340.96,37407.5,37336.01,272.866
117,2021-01-20T02:03:00,37340.0,37513.05,37513.05,37333.07,415.116
118,2021-01-20T02:02:00,37513.82,37593.33,37600.0,37513.04,195.071
119,2021-01-20T02:01:00,37587.59,37549.3,37606.0,37535.26,351.994
120,2021-01-20T02:00:00,37551.44,37440.58,37552.46,37424.01,211.857
121,2021-01-20T01:59:00,37444.3,37431.0,37465.42,37422.48,113.512
122,2021-01-20T01:58:00,37430.99,37483.64,37483.64,37410.0,110.213
123,2021-01-20T01:57:00,37487.29,37514.05,37514.05,37437.07,150.889
124,2021-01-20T01:56:00,37513.15,37515.0,37518.0,37482.46,66.483
125,2021-01-20T01:55:00,37515.0,37471.01,37515.0,37471.01,80.32
126,2021-01-20T01:54:00,37471.0,37503.0,37531.65,37471.0,73.974
127,2021-01-20T01:53:00,37503.04,37508.51,37539.82,37497.21,54.907
128,2021-01-20T01:52:00,37508.51,37518.75,37553.16,37479.16,115.902
129,2021-01-20T01:51:00,37518.76,37508.58,37538.9,37494.74,114.917
130,2021-01-20T01:50:00,37508.65,37507.01,37520.33,37479.81,68.73
131,2021-01-20T01:49:00,37507.01,37476.49,37512.94,37470.36,130.52
132,2021-01-20T01:48:00,37476.49,37485.0,37499.83,37450.0,149.848
133,2021-01-20T01:47:00,37484.54,37480.0,37494.59,37407.37,317.764
134,2021-01-20T01:46:00,37479.53,37586.98,37598.88,37470.36,135.593
135,2021-01-20T01:45:00,37586.47,37564.98,37600.0,37563.01,165.651
136,2021-01-20T01:44:00,37564.98,37581.45,37586.33,37445.88,587.179
137,2021-01-20T01:43:00,37581.0,37581.18,37600.0,37565.22,49.733
138,2021-01-20T01:42:00,37581.18,37578.77,37599.99,37558.34,66.394
139,2021-01-20T01:41:00,37578.77,37633.76,37633.76,37572.26,59.155
140,2021-01-20T01:40:00,37633.76,37618.04,37647.0,37585.54,92.17
141,2021-01-20T01:39:00,37618.07,37612.45,37622.0,37572.05,100.483
142,2021-01-20T01:38:00,37612.45,37578.53,37612.45,37566.51,130.708
143,2021-01-20T01:37:00,37578.51,37582.81,37600.0,37558.33,116.118
144,2021-01-20T01:36:00,37582.81,37572.62,37600.0,37527.98,217.126
145,2021-01-20T01:35:00,37572.82,37588.0,37603.99,37520.0,414.471
146,2021-01-20T01:34:00,37588.0,37651.91,37655.0,37588.0,130.55
147,2021-01-20T01:33:00,37651.9,37670.52,37689.31,37632.71,81.722
148,2021-01-20T01:32:00,37673.52,37625.97,37720.0,37609.42,200.64
149,2021-01-20T01:31:00,37625.2,37700.0,37700.0,37625.11,132.502
150,2021-01-20T01:30:00,37700.0,37675.06,37700.0,37609.38,111.72
151,2021-01-20T01:29:00,37675.06,37619.56,37677.93,37614.82,207.962
152,2021-01-20T01:28:00,37619.56,37594.37,37658.34,37594.06,166.877
153,2021-01-20T01:27:00,37594.07,37659.35,37660.0,37556.0,309.657
154,2021-01-20T01:26:00,37659.36,37676.03,37725.0,37639.03,130.609
155,2021-01-20T01:25:00,37679.99,37714.22,37722.0,37658.37,123.917
156,2021-01-20T01:24:00,37716.95,37651.06,37720.12,37651.05,123.595
157,2021-01-20T01:23:00,37645.27,37664.33,37670.0,37630.01,89.346
158,2021-01-20T01:22:00,37664.34,37644.02,37687.0,37610.51,94.254
159,2021-01-20T01:21:00,37640.99,37615.0,37693.87,37605.0,256.717
160,2021-01-20T01:20:00,37615.0,37715.89,37720.75,37615.0,262.527
161,2021-01-20T01:19:00,37716.43,37684.9,37734.04,37628.9,336.369
162,2021-01-20T01:18:00,37686.29,37692.1,37724.51,37560.0,824.133
163,2021-01-20T01:17:00,37690.81,37761.31,37794.12,37675.93,308.674
164,2021-01-20T01:16:00,37761.31,37794.07,37817.53,37750.37,201.048
165,2021-01-20T01:15:00,37794.07,37738.99,37830.0,37710.0,247.771
166,2021-01-20T01:14:00,37739.0,37734.98,37777.0,37665.38,297.5
167,2021-01-20T01:13:00,37730.01,37871.68,37872.25,37625.11,1276.023
168,2021-01-20T01:12:00,37872.56,37851.31,37961.0,37830.0,428.671
169,2021-01-20T01:11:00,37851.31,37821.78,37868.0,37809.02,159.933
170,2021-01-20T01:10:00,37821.77,37775.36,37877.75,37728.63,420.66
171,2021-01-20T01:09:00,37775.27,37833.69,37849.62,37765.72,255.208
172,2021-01-20T01:08:00,37837.1,37888.23,37912.83,37723.36,694.916
173,2021-01-20T01:07:00,37880.97,37815.76,37955.51,37792.61,772.42
174,2021-01-20T01:06:00,37815.66,37802.45,37826.09,37750.0,524.678
175,2021-01-20T01:05:00,37802.45,37762.09,37881.58,37745.46,1153.682
176,2021-01-20T01:04:00,37765.41,37461.31,37858.0,37454.34,1875.543
177,2021-01-20T01:03:00,37460.2,37376.37,37468.71,37277.4,839.812
178,2021-01-20T01:02:00,37372.58,37534.23,37535.32,37361.46,588.711
179,2021-01-20T01:01:00,37545.0,37480.01,37600.0,37469.92,828.424
180,2021-01-20T01:00:00,37480.0,37376.48,37498.0,37375.15,736.327
181,2021-01-20T00:59:00,37376.48,37355.39,37376.48,37325.78,223.819
182,2021-01-20T00:58:00,37357.79,37338.33,37370.0,37321.93,123.233
183,2021-01-20T00:57:00,37344.16,37328.56,37357.55,37301.0,198.71
184,2021-01-20T00:56:00,37330.48,37313.95,37360.0,37304.28,112.521
185,2021-01-20T00:55:00,37314.86,37267.29,37318.12,37263.8,101.045
186,2021-01-20T00:54:00,37267.3,37305.62,37318.12,37240.0,283.936
187,2021-01-20T00:53:00,37305.62,37287.59,37318.12,37263.25,82.183
188,2021-01-20T00:52:00,37296.96,37295.37,37296.96,37260.0,190.669
189,2021-01-20T00:51:00,37294.77,37276.01,37326.07,37270.15,136.21
190,2021-01-20T00:50:00,37277.19,37313.27,37340.0,37270.66,179.905
191,2021-01-20T00:49:00,37313.27,37357.85,37364.68,37292.4,264.333
192,2021-01-20T00:48:00,37357.86,37385.36,37390.93,37332.32,200.044
193,2021-01-20T00:47:00,37384.11,37327.49,37444.0,37300.0,692.906
194,2021-01-20T00:46:00,37327.77,37173.97,37371.91,37158.97,757.979
195,2021-01-20T00:45:00,37173.5,37175.31,37176.97,37140.01,92.4
196,2021-01-20T00:44:00,37174.24,37156.98,37176.97,37146.46,96.091
197,2021-01-20T00:43:00,37157.73,37176.01,37176.01,37122.72,53.542
198,2021-01-20T00:42:00,37176.01,37171.22,37176.97,37163.45,28.035
199,2021-01-20T00:41:00,37175.8,37174.04,37176.97,37158.06,71.543
200,2021-01-20T00:40:00,37174.64,37161.0,37176.95,37127.69,90.934
201,2021-01-20T00:39:00,37161.0,37138.25,37176.97,37138.25,92.478
202,2021-01-20T00:38:00,37136.73,37170.26,37170.26,37131.62,90.068
203,2021-01-20T00:37:00,37166.15,37203.04,37203.04,37159.5,103.311
204,2021-01-20T00:36:00,37203.06,37169.99,37232.48,37169.99,63.595
205,2021-01-20T00:35:00,37169.99,37184.86,37184.86,37150.0,135.817
206,2021-01-20T00:34:00,37184.87,37186.94,37189.09,37161.12,46.149
207,2021-01-20T00:33:00,37186.97,37226.39,37232.37,37180.96,113.379
208,2021-01-20T00:32:00,37226.4,37228.0,37280.63,37216.33,128.871
209,2021-01-20T00:31:00,37228.5,37166.48,37251.24,37155.23,208.321
210,2021-01-20T00:30:00,37166.48,37199.47,37200.0,37148.46,135.991
211,2021-01-20T00:29:00,37199.47,37148.0,37200.0,37128.43,125.81
212,2021-01-20T00:28:00,37148.0,37114.55,37150.0,37114.55,87.376
213,2021-01-20T00:27:00,37114.55,37135.75,37137.75,37111.0,101.686
214,2021-01-20T00:26:00,37135.76,37143.42,37143.42,37111.49,90.605
215,2021-01-20T00:25:00,37144.99,37111.38,37150.0,37106.0,73.346
216,2021-01-20T00:24:00,37111.37,37101.0,37149.13,37076.54,100.795
217,2021-01-20T00:23:00,37101.01,37151.5,37163.0,37101.0,102.463
218,2021-01-20T00:22:00,37151.49,37176.16,37182.98,37135.5,74.579
219,2021-01-20T00:21:00,37176.17,37110.67,37202.42,37107.01,214.548
220,2021-01-20T00:20:00,37110.68,37127.56,37170.55,37108.76,208.358
221,2021-01-20T00:19:00,37127.77,37070.0,37127.77,37070.0,81.765
222,2021-01-20T00:18:00,37070.0,37098.68,37124.99,37060.17,199.661
223,2021-01-20T00:17:00,37097.69,37131.5,37131.5,37070.59,123.076
224,2021-01-20T00:16:00,37131.51,36995.64,37134.35,36960.75,334.772
225,2021-01-20T00:15:00,36995.63,37075.2,37076.52,36977.47,184.331
226,2021-01-20T00:14:00,37073.53,36996.17,37079.93,36977.97,178.498
227,2021-01-20T00:13:00,36996.18,36952.11,37000.0,36946.47,120.508
228,2021-01-20T00:12:00,36953.07,36911.58,36991.2,36911.58,187.258
229,2021-01-20T00:11:00,36911.57,36958.67,36975.48,36862.14,386.748
230,2021-01-20T00:10:00,36958.66,37013.57,37020.38,36950.0,207.049
231,2021-01-20T00:09:00,37013.3,36991.86,37042.22,36985.4,140.899
232,2021-01-20T00:08:00,36998.1,36913.94,37011.0,36911.35,425.182
233,2021-01-20T00:07:00,36913.93,37079.12,37079.12,36895.67,577.027
234,2021-01-20T00:06:00,37079.13,37136.51,37137.94,37071.0,115.077
235,2021-01-20T00:05:00,37137.44,37138.26,37160.0,37119.48,97.884
236,2021-01-20T00:04:00,37138.27,37103.0,37143.83,37103.0,142.998
237,2021-01-20T00:03:00,37103.0,37101.98,37103.0,37062.14,99.129
238,2021-01-20T00:02:00,37101.98,37078.37,37102.03,37074.01,42.636
239,2021-01-20T00:01:00,37078.57,37118.48,37118.48,37070.0,83.679
240,2021-01-20T00:00:00,37118.55,37064.7,37124.0,37059.99,185.741
241,2021-01-19T23:59:00,37064.69,37045.0,37067.32,37045.0,113.376
242,2021-01-19T23:58:00,37045.65,37063.51,37070.0,37020.98,215.286
243,2021-01-19T23:57:00,37063.53,37124.01,37125.92,37060.0,195.141
244,2021-01-19T23:56:00,37125.0,37133.3,37139.47,37107.01,88.856
245,2021-01-19T23:55:00,37133.3,37111.53,37135.52,37099.75,58.281
246,2021-01-19T23:54:00,37111.54,37124.68,37137.12,37099.75,131.424
247,2021-01-19T23:53:00,37124.54,37096.35,37148.0,37096.34,73.66
248,2021-01-19T23:52:00,37096.34,37155.91,37159.0,37096.34,85.568
249,2021-01-19T23:51:00,37155.91,37115.51,37169.6,37115.51,90.132
250,2021-01-19T23:50:00,37115.5,37139.89,37144.49,37077.63,152.212
251,2021-01-19T23:49:00,37139.86,37139.21,37179.33,37059.93,391.991
252,2021-01-19T23:48:00,37139.2,37188.55,37233.7,37119.71,192.285
253,2021-01-19T23:47:00,37186.34,37274.22,37300.0,37176.04,161.359
254,2021-01-19T23:46:00,37274.23,37246.16,37327.06,37229.32,214.784
255,2021-01-19T23:45:00,37246.16,37230.01,37254.88,37220.0,40.999
256,2021-01-19T23:44:00,37230.01,37238.99,37264.0,37230.0,58.534
257,2021-01-19T23:43:00,37238.99,37200.25,37258.0,37200.25,34.181
258,2021-01-19T23:42:00,37200.26,37226.75,37264.14,37200.0,80.416
259,2021-01-19T23:41:00,37227.0,37255.08,37278.51,37227.0,57.346
260,2021-01-19T23:40:00,37257.12,37255.4,37319.16,37244.0,194.159
261,2021-01-19T23:39:00,37256.5,37246.56,37285.0,37233.1,155.868
262,2021-01-19T23:38:00,37247.75,37213.41,37272.52,37213.09,212.387
263,2021-01-19T23:37:00,37213.41,37205.0,37235.11,37185.52,73.674
264,2021-01-19T23:36:00,37205.0,37174.78,37215.75,37174.78,69.442
265,2021-01-19T23:35:00,37174.77,37167.02,37212.45,37162.19,51.095
266,2021-01-19T23:34:00,37167.02,37161.04,37200.0,37150.0,91.656
267,2021-01-19T23:33:00,37161.04,37212.58,37233.72,37155.01,91.804
268,2021-01-19T23:32:00,37212.58,37196.13,37238.2,37170.73,65.282
269,2021-01-19T23:31:00,37196.93,37212.06,37228.93,37166.44,112.449
270,2021-01-19T23:30:00,37213.57,37258.01,37270.96,37165.32,213.138
271,2021-01-19T23:29:00,37258.0,37241.99,37276.42,37212.0,179.796
