,시간,종가,시가,고가,저가,거래량,변동폭(고가-저가),꼬리 노이즈(꼬리길이/봉길이)
0,2021-01-18T09:00:00,0.2857,0.2777,0.2896,0.2717,785218817.4,0.017900000000000027,0.55
1,2021-01-17T09:00:00,0.2777,0.2796,0.2861,0.2688,772816662.1,0.017300000000000038,0.89
2,2021-01-16T09:00:00,0.2797,0.2801,0.2976,0.2751,966479844.0,0.022499999999999964,0.98
3,2021-01-15T09:00:00,0.2803,0.2969,0.3043,0.2615,1293159611.9,0.042800000000000005,0.61
4,2021-01-14T09:00:00,0.297,0.3061,0.3097,0.2833,1324252159.7,0.02639999999999998,0.66
5,2021-01-13T09:00:00,0.3059,0.2928,0.3109,0.2849,1208709454.2,0.026000000000000023,0.5
6,2021-01-12T09:00:00,0.2928,0.2877,0.311,0.278,1738204701.1,0.032999999999999974,0.85
7,2021-01-11T09:00:00,0.2877,0.3152,0.3171,0.2501,3451973783.4,0.067,0.59
8,2021-01-10T09:00:00,0.3152,0.3247,0.3688,0.2872,3199655747.9,0.0816,0.88
9,2021-01-09T09:00:00,0.3247,0.3209,0.3415,0.3063,2292514479.9,0.03520000000000001,0.89
10,2021-01-08T09:00:00,0.3206,0.3244,0.3499,0.2842,4005453426.1,0.06569999999999998,0.94
11,2021-01-07T09:00:00,0.3243,0.2491,0.3722,0.2456,7740961623.6,0.12659999999999996,0.41
12,2021-01-06T09:00:00,0.2489,0.2259,0.2744,0.2215,3038120490.3,0.052899999999999975,0.57
13,2021-01-05T09:00:00,0.2258,0.2361,0.2433,0.2155,2373323716.5,0.02779999999999999,0.63
14,2021-01-04T09:00:00,0.2361,0.2263,0.263,0.2152,3018635685.9,0.04780000000000001,0.79
15,2021-01-03T09:00:00,0.2265,0.2211,0.2402,0.2153,2172269341.4,0.024900000000000005,0.78
16,2021-01-02T09:00:00,0.221,0.2377,0.2385,0.21,2580820176.4,0.028499999999999998,0.41
17,2021-01-01T09:00:00,0.2377,0.2195,0.2516,0.2159,3969333715.9,0.03569999999999998,0.49
18,2020-12-31T09:00:00,0.2196,0.2112,0.2295,0.2046,3555598796.3,0.024900000000000005,0.66
19,2020-12-30T09:00:00,0.2113,0.2214,0.2368,0.191,6560269868.8,0.04580000000000001,0.78
20,2020-12-29T09:00:00,0.2213,0.2475,0.2528,0.1707,12899665671.3,0.08210000000000003,0.68
21,2020-12-28T09:00:00,0.2473,0.2843,0.3113,0.2326,3829241752.2,0.07870000000000002,0.53
22,2020-12-27T09:00:00,0.2844,0.2952,0.3124,0.2656,3237396553.9,0.04680000000000001,0.77
23,2020-12-26T09:00:00,0.2952,0.3178,0.3289,0.2831,4310050186.2,0.04580000000000001,0.51
24,2020-12-25T09:00:00,0.3178,0.3394,0.386,0.2759,9733465764.2,0.11010000000000003,0.8
25,2020-12-24T09:00:00,0.3394,0.2588,0.378,0.2371,10024950862.9,0.1409,0.43
