,시간,종가,시가,고가,저가,거래량
0,2021-01-10T04:00:00,22.261,22.25,22.269,22.25,679.9
1,2021-01-10T03:59:00,22.252,22.25,22.262,22.236,201.8
2,2021-01-10T03:58:00,22.244,22.248,22.258,22.244,26.9
3,2021-01-10T03:57:00,22.246,22.279,22.279,22.242,625.0
4,2021-01-10T03:56:00,22.288,22.261,22.288,22.247,154.9
5,2021-01-10T03:55:00,22.247,22.257,22.261,22.247,2.4
6,2021-01-10T03:54:00,22.258,22.258,22.258,22.258,0.4
7,2021-01-10T03:53:00,22.252,22.256,22.272,22.252,629.7
8,2021-01-10T03:52:00,22.25,22.252,22.252,22.238,361.5
9,2021-01-10T03:51:00,22.251,22.233,22.269,22.233,501.5
10,2021-01-10T03:50:00,22.23,22.204,22.23,22.204,169.8
11,2021-01-10T03:49:00,22.214,22.201,22.214,22.2,79.8
12,2021-01-10T03:48:00,22.197,22.22,22.22,22.194,1673.9
13,2021-01-10T03:47:00,22.222,22.223,22.227,22.222,125.5
14,2021-01-10T03:46:00,22.222,22.229,22.231,22.222,1464.8
15,2021-01-10T03:45:00,22.223,22.223,22.223,22.222,40.7
16,2021-01-10T03:44:00,22.222,22.223,22.223,22.222,81.8
17,2021-01-10T03:43:00,22.241,22.235,22.241,22.223,30.8
18,2021-01-10T03:42:00,22.238,22.228,22.239,22.228,39.6
19,2021-01-10T03:41:00,22.228,22.222,22.228,22.222,44.5
20,2021-01-10T03:40:00,22.229,22.219,22.229,22.209,325.9
21,2021-01-10T03:39:00,22.223,22.25,22.252,22.204,1422.7
22,2021-01-10T03:38:00,22.25,22.227,22.251,22.227,38.1
23,2021-01-10T03:37:00,22.233,22.218,22.233,22.218,28.0
24,2021-01-10T03:36:00,22.223,22.201,22.227,22.198,278.6
25,2021-01-10T03:35:00,22.206,22.177,22.206,22.177,348.6
26,2021-01-10T03:34:00,22.177,22.172,22.177,22.169,24.9
27,2021-01-10T03:33:00,22.186,22.174,22.186,22.161,78.7
28,2021-01-10T03:32:00,22.178,22.19,22.2,22.155,237.3
29,2021-01-10T03:31:00,22.199,22.141,22.208,22.14,748.5
30,2021-01-10T03:30:00,22.135,22.164,22.193,22.13,580.7
31,2021-01-10T03:29:00,22.154,22.243,22.243,22.126,2412.8
32,2021-01-10T03:28:00,22.242,22.247,22.252,22.213,438.2
33,2021-01-10T03:27:00,22.245,22.212,22.245,22.174,575.3
34,2021-01-10T03:26:00,22.215,22.255,22.256,22.214,244.6
35,2021-01-10T03:25:00,22.241,22.279,22.308,22.23,1399.8
36,2021-01-10T03:24:00,22.27,22.202,22.285,22.202,2513.3
37,2021-01-10T03:23:00,22.193,22.191,22.209,22.185,504.7
38,2021-01-10T03:22:00,22.192,22.184,22.206,22.182,180.5
39,2021-01-10T03:21:00,22.183,22.19,22.203,22.183,1154.8
40,2021-01-10T03:20:00,22.189,22.195,22.196,22.174,807.0
