,시간,종가,시가,고가,저가,거래량
0,2021-01-10T04:00:00,16.804,16.758,16.822,16.758,16750.78
1,2021-01-10T03:59:00,16.76,16.789,16.789,16.751,10279.72
2,2021-01-10T03:58:00,16.79,16.831,16.844,16.778,16696.07
3,2021-01-10T03:57:00,16.831,16.85,16.854,16.829,13524.26
4,2021-01-10T03:56:00,16.851,16.89,16.909,16.838,28809.28
5,2021-01-10T03:55:00,16.889,16.888,16.9,16.87,31621.42
6,2021-01-10T03:54:00,16.887,16.833,16.888,16.822,21137.33
7,2021-01-10T03:53:00,16.833,16.791,16.837,16.772,9782.93
8,2021-01-10T03:52:00,16.791,16.756,16.791,16.747,4688.83
9,2021-01-10T03:51:00,16.754,16.75,16.766,16.746,6502.53
10,2021-01-10T03:50:00,16.75,16.717,16.763,16.713,7023.67
11,2021-01-10T03:49:00,16.714,16.702,16.734,16.696,8552.54
12,2021-01-10T03:48:00,16.703,16.733,16.758,16.687,22968.7
13,2021-01-10T03:47:00,16.73,16.742,16.786,16.723,15060.38
14,2021-01-10T03:46:00,16.746,16.79,16.794,16.742,7985.72
15,2021-01-10T03:45:00,16.794,16.751,16.803,16.731,26409.62
16,2021-01-10T03:44:00,16.75,16.772,16.782,16.742,14521.57
17,2021-01-10T03:43:00,16.773,16.757,16.779,16.75,8141.11
18,2021-01-10T03:42:00,16.757,16.783,16.783,16.746,8084.03
19,2021-01-10T03:41:00,16.785,16.832,16.838,16.768,13449.34
20,2021-01-10T03:40:00,16.831,16.824,16.844,16.804,13606.13
21,2021-01-10T03:39:00,16.824,16.831,16.835,16.79,11975.76
22,2021-01-10T03:38:00,16.831,16.746,16.831,16.746,22945.65
23,2021-01-10T03:37:00,16.747,16.729,16.747,16.724,4730.43
24,2021-01-10T03:36:00,16.729,16.74,16.742,16.714,4614.56
25,2021-01-10T03:35:00,16.74,16.738,16.741,16.72,3580.09
26,2021-01-10T03:34:00,16.73,16.728,16.744,16.714,5766.33
27,2021-01-10T03:33:00,16.729,16.708,16.746,16.708,5768.72
28,2021-01-10T03:32:00,16.708,16.717,16.717,16.702,2500.64
29,2021-01-10T03:31:00,16.717,16.728,16.728,16.704,6237.19
30,2021-01-10T03:30:00,16.728,16.687,16.73,16.679,6975.58
31,2021-01-10T03:29:00,16.69,16.673,16.694,16.669,8017.54
32,2021-01-10T03:28:00,16.673,16.712,16.712,16.65,20620.32
33,2021-01-10T03:27:00,16.719,16.722,16.732,16.712,13899.84
34,2021-01-10T03:26:00,16.724,16.708,16.724,16.702,3835.74
35,2021-01-10T03:25:00,16.707,16.713,16.715,16.685,7128.75
36,2021-01-10T03:24:00,16.713,16.696,16.721,16.696,11694.01
37,2021-01-10T03:23:00,16.696,16.698,16.707,16.687,7495.08
38,2021-01-10T03:22:00,16.699,16.688,16.7,16.687,5434.78
39,2021-01-10T03:21:00,16.688,16.685,16.701,16.682,7621.25
40,2021-01-10T03:20:00,16.685,16.694,16.704,16.672,6739.27
41,2021-01-10T03:19:00,16.694,16.683,16.697,16.676,4543.81
42,2021-01-10T03:18:00,16.687,16.686,16.704,16.674,7273.83
43,2021-01-10T03:17:00,16.686,16.678,16.697,16.674,6530.98
44,2021-01-10T03:16:00,16.676,16.686,16.705,16.676,10972.0
45,2021-01-10T03:15:00,16.685,16.691,16.695,16.677,7383.58
46,2021-01-10T03:14:00,16.69,16.684,16.697,16.669,7938.86
47,2021-01-10T03:13:00,16.677,16.68,16.69,16.663,10254.96
48,2021-01-10T03:12:00,16.686,16.657,16.695,16.653,12063.98
49,2021-01-10T03:11:00,16.657,16.694,16.694,16.657,13621.19
