,시간,종가,시가,고가,저가,거래량
0,2021-01-10T04:00:00,171.94,171.81,172.11,171.81,1188.472
1,2021-01-10T03:59:00,171.81,171.83,171.98,171.67,687.059
2,2021-01-10T03:58:00,171.86,171.84,171.9,171.46,1969.992
3,2021-01-10T03:57:00,171.84,171.95,171.96,171.67,2096.749
4,2021-01-10T03:56:00,171.95,171.61,172.0,171.6,1689.268
5,2021-01-10T03:55:00,171.59,171.44,171.63,171.41,1404.862
6,2021-01-10T03:54:00,171.44,171.37,171.52,171.21,897.02
7,2021-01-10T03:53:00,171.39,171.18,171.39,170.97,1328.906
8,2021-01-10T03:52:00,171.18,171.3,171.3,171.09,984.656
9,2021-01-10T03:51:00,171.31,171.21,171.36,171.21,316.993
10,2021-01-10T03:50:00,171.23,171.0,171.34,170.96,1384.694
11,2021-01-10T03:49:00,171.0,170.88,171.17,170.88,1616.319
12,2021-01-10T03:48:00,170.87,170.96,171.1,170.82,2597.926
13,2021-01-10T03:47:00,170.96,170.98,171.06,170.72,2181.832
14,2021-01-10T03:46:00,170.99,171.45,171.48,170.98,2375.125
15,2021-01-10T03:45:00,171.45,171.37,171.57,171.37,1571.228
16,2021-01-10T03:44:00,171.37,171.33,171.47,171.2,1886.259
17,2021-01-10T03:43:00,171.35,171.28,171.55,171.25,2362.897
18,2021-01-10T03:42:00,171.27,171.7,171.71,171.22,3288.659
19,2021-01-10T03:41:00,171.7,172.36,172.36,171.64,2111.309
20,2021-01-10T03:40:00,172.37,172.13,172.37,172.11,1054.167
21,2021-01-10T03:39:00,172.13,172.15,172.18,171.97,1622.256
22,2021-01-10T03:38:00,172.14,172.17,172.23,171.97,870.18
23,2021-01-10T03:37:00,172.17,171.95,172.18,171.95,659.136
24,2021-01-10T03:36:00,171.95,172.08,172.12,171.79,1309.53
25,2021-01-10T03:35:00,172.12,172.38,172.47,172.04,1327.24
26,2021-01-10T03:34:00,172.4,172.28,172.47,172.19,1495.849
27,2021-01-10T03:33:00,172.28,172.29,172.53,172.19,1576.24
28,2021-01-10T03:32:00,172.28,172.39,172.4,172.19,981.188
29,2021-01-10T03:31:00,172.39,172.34,172.43,172.2,1687.796
30,2021-01-10T03:30:00,172.35,172.01,172.42,172.01,4208.899
31,2021-01-10T03:29:00,172.01,171.92,172.14,171.85,686.221
32,2021-01-10T03:28:00,171.91,171.88,171.93,171.59,2185.584
33,2021-01-10T03:27:00,171.91,171.91,172.1,171.85,3252.744
34,2021-01-10T03:26:00,171.91,172.01,172.1,171.91,814.802
35,2021-01-10T03:25:00,172.03,172.15,172.25,171.97,1561.534
36,2021-01-10T03:24:00,172.15,171.72,172.16,171.72,1637.734
37,2021-01-10T03:23:00,171.71,171.57,171.72,171.57,630.979
38,2021-01-10T03:22:00,171.57,171.51,171.74,171.5,814.494
39,2021-01-10T03:21:00,171.51,171.47,171.7,171.47,1035.688
40,2021-01-10T03:20:00,171.47,171.46,171.69,171.38,1411.582
41,2021-01-10T03:19:00,171.44,171.32,171.47,171.31,605.757
