,시간,종가,시가,고가,저가,거래량,변동폭(고가-저가),꼬리 노이즈(꼬리길이/봉길이)
0,2021-01-08T09:00:00,172.47,169.7,182.5,149.61,7460104.24,32.889999999999986,0.92
1,2021-01-07T09:00:00,169.65,169.2,182.13,161.83,6034438.23,20.299999999999983,0.98
2,2021-01-06T09:00:00,169.18,158.64,170.49,155.18,4017916.796,15.310000000000002,0.31
3,2021-01-05T09:00:00,158.6,155.58,163.42,146.54,4042152.23,16.879999999999995,0.82
4,2021-01-04T09:00:00,155.58,161.87,174.65,139.5,8310498.048,35.150000000000006,0.82
5,2021-01-03T09:00:00,161.97,137.09,165.99,135.55,9070260.102,30.439999999999998,0.18
6,2021-01-02T09:00:00,137.08,126.32,142.39,123.23,5716443.97,19.159999999999982,0.44
7,2021-01-01T09:00:00,126.31,124.37,134.23,123.07,3818243.55,11.159999999999997,0.83
8,2020-12-31T09:00:00,124.36,130.21,130.56,121.89,3004910.831,8.670000000000002,0.33
9,2020-12-30T09:00:00,130.21,129.04,133.29,122.73,3857615.453,10.559999999999988,0.89
10,2020-12-29T09:00:00,129.05,130.04,131.09,120.1,4358835.964,10.990000000000009,0.91
11,2020-12-28T09:00:00,130.04,127.97,137.58,126.44,5068093.822,11.140000000000015,0.81
12,2020-12-27T09:00:00,127.99,129.8,139.63,121.83,8863865.403,17.799999999999997,0.9
13,2020-12-26T09:00:00,129.79,127.87,135.39,125.11,7237393.522,10.279999999999987,0.81
14,2020-12-25T09:00:00,127.96,111.24,128.8,108.37,6734096.834,20.430000000000007,0.18
15,2020-12-24T09:00:00,111.25,102.44,112.44,98.66,5403149.019,13.780000000000001,0.36
16,2020-12-23T09:00:00,102.5,114.33,117.5,94.94,8981367.086,22.560000000000002,0.48
17,2020-12-22T09:00:00,114.37,104.6,114.74,98.39,7090188.752,16.349999999999994,0.4
18,2020-12-21T09:00:00,104.57,114.67,118.86,100.43,8098408.711,18.429999999999993,0.45
19,2020-12-20T09:00:00,114.68,119.92,123.34,110.0,6162094.03,13.340000000000003,0.61
20,2020-12-19T09:00:00,119.91,109.45,124.42,105.47,6361308.528,18.950000000000003,0.45
21,2020-12-18T09:00:00,109.43,101.09,113.02,99.21,7337280.897,13.810000000000002,0.4
